"","SEASON","HOME_TEAM_NAME","VISITOR_TEAM_NAME","raptor_offense_LF1","raptor_defense_LF1","raptor_offense_LF2","raptor_defense_LF2","raptor_offense_LC","raptor_defense_LC","raptor_offense_LG1","raptor_defense_LG1","raptor_offense_LG2","raptor_defense_LG2","raptor_offense_VF1","raptor_defense_VF1","raptor_offense_VF2","raptor_defense_VF2","raptor_offense_VC","raptor_defense_VC","raptor_offense_VG1","raptor_defense_VG1","raptor_offense_VG2","raptor_defense_VG2","RESULT_HOME"
"63",2014,"Sacramento Kings","Golden State Warriors",1.071735449,-0.473218254,-1.524648973,0.271651604,1.679681199,3.317243054,-1.917141301,-3.663484862,0.81432653,1.261470042,-3.202978166,-0.5754227,-0.755749944,4.954846467,-1.350776044,4.412264549,1.861229194,0.670803571,7.758268647,0.522739763,-18
"64",2014,"Portland Trail Blazers","Oklahoma City Thunder",1.834131854,0.306724733,1.433515593,2.326357965,0.756171459,1.351818384,2.344141514,-0.114161638,4.185661619,-1.424601839,-0.071601453,2.590832707,-1.038458909,-0.171508369,-1.477307512,-0.300116319,-2.603527367,1.882327541,4.271803711,0.34173815,17
"65",2014,"Cleveland Cavaliers","New York Knicks",6.04747012,-0.86615335,5.681616554,0.884102594,0.489470779,3.59090183,-0.466860469,-0.835245421,2.310301965,-1.159876222,4.174904921,-0.390214473,-1.565257149,-0.216476793,-1.902642295,2.436583568,-2.716104969,3.01364648,-0.361584538,1.048552417,-5
"66",2014,"Dallas Mavericks","Utah Jazz",2.50789164,-0.790384284,3.93169125,0.261370689,-1.333933587,1.065376904,0.821124289,-0.857440332,1.217001147,-3.659778129,0.690428288,-0.052275284,-0.956477047,0.438346098,-3.154783558,-2.292582353,0.886985921,-0.674503918,0.426341353,-2.176439305,18
"67",2014,"Los Angeles Clippers","Oklahoma City Thunder",0.65972261,-0.643911052,2.997118469,0.382859115,0.569078792,1.089656423,2.678922924,1.182554814,7.723907354,3.6684386,-1.038458909,-0.171508369,-0.071601453,2.590832707,-1.477307512,-0.300116319,-2.603527367,1.882327541,4.271803711,0.34173815,3
"68",2014,"Indiana Pacers","Memphis Grizzlies",-1.765733796,-0.746010531,-3.525560015,-0.308374291,-1.915288029,3.067584628,2.30725401,-0.13945315,-3.90454956,-2.721777653,0.567374556,2.312526373,0.831483465,-0.874211343,-1.02674156,3.001670905,0.681619929,0.73618566,3.167861962,0.195684697,-8
"69",2014,"Chicago Bulls","Cleveland Cavaliers",0.433375772,-0.087317112,-1.655132645,-0.785460636,1.184290947,4.533858448,-1.633888003,2.049773382,-3.36687933,-0.879809828,6.04747012,-0.86615335,5.681616554,0.884102594,0.489470779,3.59090183,-0.466860469,-0.835245421,2.310301965,-1.159876222,-6
"70",2014,"Sacramento Kings","Portland Trail Blazers",1.071735449,-0.473218254,-1.524648973,0.271651604,1.679681199,3.317243054,-1.917141301,-3.663484862,0.81432653,1.261470042,1.834131854,0.306724733,1.433515593,2.326357965,0.756171459,1.351818384,2.344141514,-0.114161638,4.185661619,-1.424601839,9
"71",2014,"Los Angeles Lakers","Los Angeles Clippers",-2.198744951,-1.187026096,-4.335476485,-1.611880448,-0.519939576,-0.289044391,-4.209408901,-2.070975619,-0.418840658,1.542902938,0.65972261,-0.643911052,2.997118469,0.382859115,0.569078792,1.089656423,2.678922924,1.182554814,7.723907354,3.6684386,-7
"72",2014,"New Orleans Pelicans","Dallas Mavericks",1.242720397,-0.816477862,1.210109966,2.284343543,-2.292207546,1.95978577,0.570065902,-3.899233568,2.242770468,-0.065766062,2.50789164,-0.790384284,3.93169125,0.261370689,-1.333933587,1.065376904,0.821124289,-0.857440332,1.217001147,-3.659778129,-5
